map_name,node_name,node_type,lat,lon,on_central_line,on_belinus_current,on_elen_current,is_canonical,in_canonical_33,notes
North_Hampshire_Berkshire_Oxfordshire_Overview,Ladle Hill,hillfort,51.3087,-1.3149,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; Iron Age hillfort; prominent downland fortification; Elen current tracks through the site"
North_Hampshire_Highclere_estate,St Michael and All Angels,christian,51.34021779999999,-1.3694494,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; parish church at Highclere; Elen current exits through this church."
North_Hampshire_Berkshire_Oxfordshire_Overview,Highclere,other,51.341900,-1.374950,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; village in the Kennet Valley; estate village with Highclere Castle connections."
North_Hampshire_Berkshire_Oxfordshire_Overview & North_Hampshire_Highclere_estate,Sidown Hill,other,51.3144,-1.36143,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; hill or downland feature near Highclere; on the Elen meandering current"
North_Hampshire_Berkshire_Oxfordshire_Overview & North_Hampshire_Highclere_estate,Highclere Castle,castle,51.3265901,-1.360666,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; 19th-century castle estate; famous for Downton Abbey; Elen current tracks through the castle grounds"
North_Hampshire_Berkshire_Oxfordshire_Overview,Walbury Hillfort,hillfort,51.35427310000001,-1.4644737,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; Iron Age hillfort on Walbury Hill; highest point in Berkshire; Elen current tracks through the hillfort"
North_Hampshire_Berkshire_Oxfordshire_Overview,Membury Hillfort,hillfort,51.4758293,-1.5666914,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; Iron Age hillfort; prominent hillfort in the Lambourn Downs; Elen current passes through"
North_Hampshire_Berkshire_Oxfordshire_Overview,Ashdown House,estate_house,51.5361819,-1.5944852,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; 17th-century country house on the Berkshire Downs; built for the 1st Earl of Craven; Elen current tracks through the estate"
North_Hampshire_Berkshire_Oxfordshire_Overview,Crooked Soley,other,51.4508265,-1.5513969,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; a small, peaceful hamlet located within the civil parish of Chilton Foliat; on the Elen meandering current"
North_Hampshire_Berkshire_Oxfordshire_Overview,Micheldever,other,51.1490687,-1.2684166,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; village in the Itchen Valley; ancient settlement with Roman connections; Elen current tracks the river valley"
North_Hampshire_Berkshire_Oxfordshire_Overview,Wayland Smithy,other,51.56677759999999,-1.5961263,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; Neolithic chambered long barrow; legendary smith's forge site; Elen current tracks through the site"
North_Hampshire_Berkshire_Oxfordshire_Overview,Alfred's Castle,hillfort,51.5383591,-1.6014313,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; Iron Age hillfort near Ashdown Park; associated with King Alfred; Elen current passes through the hillfort"
North_Hampshire_Berkshire_Oxfordshire_Overview,Baydon,other,51.5004231,-1.5969456,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; village on the Berkshire Downs; historic parish; Elen current tracks through the downland village"
North_Hampshire_Berkshire_Oxfordshire_Overview,Inkpen,other,51.3718534,-1.4875451,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; village in the Kennet Valley; ancient settlement; Elen current passes through the valley"
North_Hampshire_Berkshire_Oxfordshire_Overview,Wansdyke,other,51.36656900153817,-1.477087391779237,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; part of the Wansdyke earthwork; post-Roman defensive boundary; Elen current tracks this ancient linear earthwork"
North_Hampshire_Berkshire_Oxfordshire_Overview,Hungerford,other,51.4163134,-1.5208524,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; historic market town on the Kennet and Avon Canal; Elen current passes through the town"
North_Hampshire_Berkshire_Oxfordshire_Overview,Chilton Foliat,other,51.4330239,-1.5424048,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; village on the River Kennet; historic church and mill; Elen current tracks through the river valley"
North_Hampshire_Uffington,Uffington White Horse,other,51.5776034,-1.5666628,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; prehistoric hill figure; iconic White Horse carved into the chalk; Elen current tracks through the site"
North_Hampshire_Highclere_estate,Dairy Farm,other,51.33068586329559,-1.362483343882578,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; farm or agricultural landscape feature near Cemetery Chapel in Highclere Estate; on the Elen meandering current"
North_Hampshire_Uffington,Prehistoric Burial Site,other,51.57628872537246,-1.567633046710226,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; prehistoric burial site or barrow near Uffington; Elen current tracks through the burial complex"
North_Hampshire_Uffington,Woolstone Springs,holy_well,51.58240941431023,-1.573214996909169,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; springs or water source at Woolstone; sacred water feature on the Elen current"
North_Hampshire_Highclere_estate,Heaven's Gate,other,51.3161202,-1.3614273,FALSE,FALSE,TRUE,TRUE,FALSE,"Elen Current node; landscape feature or viewpoint at the foot of Sidown Hill; on the Elen meandering current"
North_Hampshire_Berkshire_Oxfordshire_Overview,West Woodhay,other,51.36614937769077,-1.432933883834293,FALSE,FALSE,FALSE,FALSE,FALSE,"Near Central Line node; village in the Kennet Valley; within ~400m of the central line but not on any current"
North_Hampshire_Berkshire_Oxfordshire_Overview,Winchester,city,51.059771,-1.310142,FALSE,FALSE,FALSE,FALSE,FALSE,"Auxiliary node; historic city and former capital of Wessex; regional auxiliary near the alignment"
North_Hampshire_Berkshire_Oxfordshire_Overview,Highclere Castle Estate,estate,51.33322134896632,-1.352739114868113,FALSE,FALSE,FALSE,FALSE,FALSE,"Auxiliary node; broader estate area around Highclere Castle; regional auxiliary landmark in the area"
North_Hampshire_Berkshire_Oxfordshire_Overview,Newbury,town,51.40140900000001,-1.3231139,FALSE,FALSE,FALSE,FALSE,FALSE,"Auxiliary node; historic market town; regional auxiliary landmark in the Kennet Valley"
North_Hampshire_Highclere_estate,Car Park,other,51.3159654,-1.3364059,FALSE,FALSE,FALSE,FALSE,FALSE,"Auxiliary node; car park or service area; auxiliary marker near Highclere Estate"
North_Hampshire_Uffington,The Manger,other,51.57804361138157,-1.571146042935995,FALSE,FALSE,FALSE,FALSE,FALSE,"Auxiliary node; long narrow dry valley stretching half a kilometre north-west of White Horse Hill. Part of it lies on the Elen Current (from Dragon Hill to Woolstone Springs)."
North_Hampshire_Highclere_estate,Highclere Stud,other,51.320520,-1.357372,FALSE,FALSE,FALSE,FALSE,FALSE,"Auxiliary node; Highclere stud farm; auxiliary marker in Highclere Estate. Does not lie on either current."
